timestamp,data
2020-05-03,0.10670687351375815
2020-05-10,0.10631684428080918
2020-05-17,0.11501686973497272
2020-05-24,0.11837165849283338
2020-05-31,0.08124951785430312
2020-06-07,0.11540689896792172
2020-06-14,0.11540689896792172
2020-06-21,0.10631684428080918
2020-06-28,0.2379210039973259
2020-07-05,0.2386515758931637
2020-07-12,0.10670687351375815
2020-07-19,0.10631684428080918
2020-07-26,0.10670687351375815
2020-08-02,0.1860601158812642
2020-08-09,0.06478254068642855
2020-08-16,0.2728089570067823
2020-08-23,0.14717807271517813
2020-08-30,0.10631684428080918
2020-09-06,0.07193332426249979
2020-09-13,0.3193461203947663
2020-09-20,0.12213249057531358
2020-09-27,0.2771075681783259
2020-10-04,0.10631684428080918
2020-10-11,0.25163588216528293
2020-10-18,0.2907805882394314
